,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1510,Diane Pretty,527,./data/train/./068.txt,2,526,True,100,100,4,100,False,False,False,100,False,False,True,False
1511,Vince Cable,32,./data/train/./054.txt,2,31,True,5,100,5,0,False,False,False,100,False,False,False,False
1512,Mr Cable,122,./data/train/./054.txt,2,121,True,1,1,1,3,True,False,False,100,False,False,False,False
1513,Paul Boateng,203,./data/train/./054.txt,2,202,True,100,100,2,100,False,False,False,100,False,False,True,False
1514,Mr Cable,242,./data/train/./054.txt,2,241,True,100,0,3,0,True,False,False,100,False,False,False,False
1515,Jack Straw,7,./data/train/./040.txt,2,6,True,100,0,4,0,False,False,False,100,True,False,False,False
1516,Charles Clarke,68,./data/train/./040.txt,2,67,True,5,100,100,1,False,False,False,1,False,False,True,False
1517,Mr Straw,113,./data/train/./040.txt,2,112,True,100,3,5,1,True,False,False,100,False,False,True,False
1518,Lord Carlile,211,./data/train/./040.txt,2,210,True,100,100,100,0,True,False,False,100,False,False,False,False
1519,Charles Clarkes,256,./data/train/./040.txt,2,255,True,2,100,1,2,False,False,False,100,True,False,False,False
1520,David Blunketts,264,./data/train/./040.txt,2,263,True,100,100,4,2,False,False,False,100,False,False,False,False
1521,Mr Clarke,272,./data/train/./040.txt,2,271,True,2,2,2,2,True,False,False,100,True,False,True,False
1522,Lord Nicholls,463,./data/train/./040.txt,2,462,True,100,100,2,0,True,False,False,100,False,False,True,False
1523,Gareth Pierce,552,./data/train/./040.txt,2,551,True,100,100,3,0,False,False,False,100,False,True,True,False
1524,Tony Blair,5,./data/train/./295.txt,2,4,True,100,0,100,0,False,False,False,100,False,False,True,False
1525,Harold Wilsons,31,./data/train/./295.txt,2,30,True,100,100,1,2,False,False,False,100,False,False,False,False
1526,Mr Blair,41,./data/train/./295.txt,2,40,True,100,0,3,1,True,False,False,100,False,False,True,False
1527,Margaret Thatchers,60,./data/train/./295.txt,2,59,True,2,100,2,2,False,False,False,100,False,False,False,False
1528,Mr Blair,71,./data/train/./295.txt,2,70,True,100,0,4,1,True,False,False,100,False,False,False,False
1529,Lord Liverpool,103,./data/train/./295.txt,2,102,True,1,1,1,0,True,False,False,100,True,True,False,False
1530,Mr Blairs,113,./data/train/./295.txt,2,112,True,100,100,2,0,True,False,False,100,True,False,False,False
1531,Mr Blair,189,./data/train/./295.txt,2,188,True,100,0,1,0,True,False,False,100,True,False,False,False
1532,Gordon Brown,219,./data/train/./295.txt,2,218,True,5,100,2,1,False,False,False,100,False,False,False,False
1533,Mr Blair,226,./data/train/./295.txt,2,225,True,100,0,1,100,True,False,False,100,False,False,False,False
1534,Lord Kinnock,240,./data/train/./295.txt,2,239,True,100,0,5,1,True,False,False,100,True,False,False,False
1535,Mr Blair,253,./data/train/./295.txt,2,252,True,3,100,1,2,True,False,False,100,False,False,True,False
1536,Tony Blair,286,./data/train/./295.txt,2,285,True,100,100,3,3,False,False,False,100,False,False,True,False
1537,Gordon Brown,307,./data/train/./295.txt,2,306,True,1,1,1,0,False,False,False,100,False,True,False,False
1538,Mr Brown,322,./data/train/./295.txt,2,321,True,100,3,4,0,True,False,False,100,False,False,True,False
1539,Mr Blair,325,./data/train/./295.txt,2,324,True,100,0,1,1,True,False,False,100,False,False,False,False
1540,Lord Kinnock,331,./data/train/./295.txt,2,330,True,3,0,1,2,True,False,False,100,False,False,False,False
1541,Lord Condon,98,./data/train/./240.txt,2,97,True,100,0,4,1,True,False,False,100,False,False,False,False
1542,Lord Faulkner,205,./data/train/./240.txt,2,204,True,2,100,2,0,True,False,False,100,False,True,False,False
1543,Alan Milburn,25,./data/train/./268.txt,2,24,True,100,0,4,0,False,False,False,100,False,False,False,False
1544,Mr Milburn,51,./data/train/./268.txt,2,50,True,3,0,2,100,True,False,False,100,False,False,False,False
1545,Oliver Letwin,62,./data/train/./268.txt,2,61,True,100,100,100,100,False,False,False,1,False,False,True,False
1546,Simon Hughes,88,./data/train/./268.txt,2,87,True,100,3,4,3,False,False,False,1,False,False,True,False
1547,Mr Milburn,104,./data/train/./268.txt,2,103,True,100,0,100,2,True,False,False,100,False,False,False,False
1548,Mr Milburn,236,./data/train/./268.txt,2,235,True,100,2,2,2,True,False,False,100,True,False,False,False
1549,Gordon Brown,253,./data/train/./268.txt,2,252,True,100,100,1,0,False,False,False,100,True,False,False,False
1550,Tony Blair,258,./data/train/./268.txt,2,257,True,100,100,3,2,False,False,False,1,False,False,True,False
1551,Mr Brown,263,./data/train/./268.txt,2,262,True,100,0,1,2,True,False,False,100,False,False,False,False
1552,Mr Milburn,277,./data/train/./268.txt,2,276,True,5,0,3,1,True,False,False,100,True,False,False,False
1553,Mr Brown,297,./data/train/./268.txt,2,296,True,100,100,3,0,True,False,False,100,True,False,False,False
1554,Mr Milburn,328,./data/train/./268.txt,2,327,True,4,100,3,1,True,False,False,100,False,False,False,False
1555,Oliver Letwin,414,./data/train/./268.txt,2,413,True,3,0,2,1,False,False,False,100,False,False,False,False
1556,Simon Hughes,493,./data/train/./268.txt,2,492,True,100,0,3,3,False,False,False,100,False,False,True,False
1557,Gordon Brown,8,./data/train/./095.txt,2,7,True,5,0,4,0,False,False,False,100,True,False,False,False
1558,Tony Blair,21,./data/train/./095.txt,2,20,True,5,0,1,0,False,False,False,100,False,False,False,False
1559,Jonathan Baume,29,./data/train/./095.txt,2,28,True,100,100,2,0,False,False,False,100,False,False,False,False
1560,Mr Brown,42,./data/train/./095.txt,2,41,True,5,100,1,0,True,False,False,100,False,False,False,False
1561,Mr Blair,45,./data/train/./095.txt,2,44,True,100,3,1,1,True,False,False,100,False,False,True,False
1562,Mr Baume,51,./data/train/./095.txt,2,50,True,1,0,3,0,True,False,False,100,False,False,False,False
1563,Mr Baumes,89,./data/train/./095.txt,2,88,True,100,100,1,1,True,False,False,100,False,False,False,False
1564,Mr Brown,116,./data/train/./095.txt,2,115,True,5,0,3,100,True,False,False,100,False,False,False,False
1565,Mr Brown,150,./data/train/./095.txt,2,149,True,4,2,3,2,True,False,False,100,False,False,False,False
1566,Mr Blair,181,./data/train/./095.txt,2,180,True,100,100,2,0,True,False,False,100,False,False,False,False
1567,Mr Baume,210,./data/train/./095.txt,2,209,True,3,0,1,0,True,False,False,100,False,False,False,False
1568,Mr Baume,239,./data/train/./095.txt,2,238,True,100,0,4,3,True,False,False,100,False,False,False,False
1569,Alan Milburn,269,./data/train/./095.txt,2,268,True,2,100,1,0,False,False,False,100,False,False,False,False
1570,Mr Baume,278,./data/train/./095.txt,2,277,True,2,3,2,100,True,False,False,100,False,False,False,False
1571,Mr Blair,403,./data/train/./095.txt,2,402,True,100,100,1,0,True,False,False,100,True,False,False,False
1572,Mr Brown,406,./data/train/./095.txt,2,405,True,100,100,1,100,True,False,False,100,False,False,True,False
1573,Oliver Letwin,411,./data/train/./095.txt,2,410,True,100,2,100,100,False,False,False,100,False,False,False,False
1574,Tony Blair,430,./data/train/./095.txt,2,429,True,100,0,1,0,False,False,False,100,True,False,False,False
1575,Michael Howard,99,./data/train/./081.txt,2,98,True,3,0,2,0,False,False,False,100,False,False,True,False
1576,Mark Oaten,245,./data/train/./081.txt,2,244,True,100,2,100,2,False,False,False,100,False,False,False,False
1577,Michael Howard,254,./data/train/./081.txt,2,253,True,5,100,1,3,False,False,False,100,False,False,False,False
1578,Guy Mansfield,284,./data/train/./081.txt,2,283,True,100,3,3,2,False,False,False,100,False,False,True,False
1579,Jack Straw,50,./data/train/./136.txt,2,49,True,100,1,5,0,False,False,False,1,True,True,True,False
1580,Mr Straw,124,./data/train/./136.txt,2,123,True,4,2,1,3,True,False,False,100,False,False,False,False
1581,Brad Adams,155,./data/train/./136.txt,2,154,True,3,100,3,0,False,False,False,100,False,False,False,False
1582,Mr Straw,189,./data/train/./136.txt,2,188,True,100,0,3,1,True,False,False,100,False,False,False,False
1583,Mr Straw,304,./data/train/./136.txt,2,303,True,100,3,2,1,True,False,False,100,False,False,False,False
1584,Mr Straw,350,./data/train/./136.txt,2,349,True,100,0,1,1,True,False,False,100,False,False,False,False
1585,Michael Ancram,370,./data/train/./136.txt,2,369,True,100,0,100,1,False,False,False,100,False,False,False,False
1586,Mr Ancram,399,./data/train/./136.txt,2,398,True,4,100,2,2,True,False,False,100,False,False,False,False
1587,Mr Straws,453,./data/train/./136.txt,2,452,True,2,1,2,2,True,False,False,100,True,False,True,False
1588,Li Zhaoxing,472,./data/train/./136.txt,2,471,True,4,0,5,0,False,False,False,1,False,False,True,False
1589,Al Aynsley-Green,22,./data/train/./057.txt,2,21,True,100,0,3,0,False,False,False,100,False,False,False,False
1590,Ruth Kelly,147,./data/train/./057.txt,2,146,True,100,0,4,100,False,False,False,1,False,False,True,False
1591,Sir John,172,./data/train/./080.txt,2,171,True,100,0,2,3,True,False,False,100,True,False,False,False
1592,Tony Blair,295,./data/train/./080.txt,2,294,True,100,0,4,1,False,False,False,1,False,False,True,False
1593,Ivan Lewis,384,./data/train/./080.txt,2,383,True,100,2,4,2,False,False,False,100,False,False,False,False
1594,Tim Collins,415,./data/train/./080.txt,2,414,True,100,2,100,2,False,False,False,1,False,False,True,False
1595,Phil Willis,476,./data/train/./080.txt,2,475,True,100,100,100,2,False,False,False,100,False,False,False,False
1596,Tony Blair,53,./data/train/./269.txt,2,52,True,2,100,3,0,False,False,False,100,False,False,False,False
1597,Michael Howard,62,./data/train/./269.txt,2,61,True,2,100,1,1,False,False,False,100,True,False,False,False
1598,Charles Kennedy,71,./data/train/./269.txt,2,70,True,100,100,3,0,False,False,False,100,True,False,True,False
1599,Tony Blair,6,./data/train/./282.txt,2,5,True,100,0,100,0,False,False,False,100,False,False,False,False
1600,Michael Howard,41,./data/train/./282.txt,2,40,True,100,0,100,0,False,False,False,100,False,False,False,False
1601,David Davis,65,./data/train/./282.txt,2,64,True,100,0,100,1,False,False,False,100,False,False,False,False
1602,Mr Blair,85,./data/train/./282.txt,2,84,True,100,100,2,1,True,False,False,100,False,False,False,False
1603,Mr Blair,117,./data/train/./282.txt,2,116,True,4,100,3,100,True,False,False,100,False,False,False,False
1604,Mr Blair,200,./data/train/./282.txt,2,199,True,100,100,3,2,True,False,False,100,False,False,False,False
1605,Mr Blair,222,./data/train/./282.txt,2,221,True,5,0,2,1,True,False,False,100,False,False,False,False
1606,David Davis,279,./data/train/./282.txt,2,278,True,4,0,4,1,False,False,False,100,False,False,False,False
1607,Mr Davis,338,./data/train/./282.txt,2,337,True,100,0,2,2,True,False,False,100,True,False,False,False
1608,Gordon Brown,384,./data/train/./282.txt,2,383,True,100,0,2,0,False,False,False,100,True,False,False,False
1609,Mr Brown,412,./data/train/./282.txt,2,411,True,100,100,3,3,True,False,False,100,False,False,False,False
1610,Mr Brown,463,./data/train/./282.txt,2,462,True,2,100,3,1,True,False,False,100,False,False,False,False
1611,Oliver Letwin,486,./data/train/./282.txt,2,485,True,100,100,100,3,False,False,False,100,False,False,False,False
1612,Mr Blair,489,./data/train/./282.txt,2,488,True,100,100,100,0,True,False,False,100,False,False,False,False
1613,Mr Letwin,541,./data/train/./282.txt,2,540,True,100,100,3,2,True,False,False,100,False,False,False,False
1614,Mr Blair,546,./data/train/./282.txt,2,545,True,100,3,1,0,True,False,False,100,False,False,False,False
1615,Lord Archer,19,./data/train/./296.txt,2,18,True,100,0,3,0,True,False,False,100,False,False,False,False
1616,Lord Archer,82,./data/train/./296.txt,2,81,True,2,0,1,1,True,False,False,100,False,False,False,False
1617,Dr Fox,114,./data/train/./296.txt,2,113,True,100,0,2,0,True,False,False,100,True,False,False,False
1618,Lord Archer,126,./data/train/./296.txt,2,125,True,5,1,1,1,True,False,False,100,False,False,False,False
1619,Lord Tebbit,181,./data/train/./296.txt,2,180,True,100,0,5,1,True,False,False,100,False,False,False,False
1620,Dr Foxs,187,./data/train/./296.txt,2,186,True,4,2,1,1,True,False,False,100,False,False,False,False
1621,Lord Archer,227,./data/train/./296.txt,2,226,True,1,0,3,1,True,False,False,100,False,False,False,False
1622,Lord Archer,262,./data/train/./296.txt,2,261,True,2,1,2,0,True,False,False,100,False,True,False,False
1623,Mike Nattrass,30,./data/train/./292.txt,2,29,True,2,3,2,100,False,False,False,100,True,False,True,False
1624,Mr Kilroy-Silk,298,./data/train/./292.txt,2,297,True,100,100,1,0,True,False,False,100,False,False,False,False
1625,Mr Kilroy-Silk,350,./data/train/./292.txt,2,349,True,5,2,3,2,True,False,False,100,False,False,False,False
1626,Mr Kilroy-Silk,399,./data/train/./292.txt,2,398,True,100,100,1,3,True,False,False,100,True,False,True,False
1627,Nigel Farage,402,./data/train/./292.txt,2,401,True,100,100,4,0,False,False,False,1,False,False,True,False
1628,Roger Knapman,407,./data/train/./292.txt,2,406,True,100,100,3,0,False,False,False,100,False,False,False,False
1629,Mr Kilroy-Silk,424,./data/train/./292.txt,2,423,True,5,0,3,1,True,False,False,100,True,False,True,False
1630,Mr Farage,446,./data/train/./292.txt,2,445,True,1,1,4,100,True,False,False,100,False,False,False,False
1631,Mr Kilroy-Silk,473,./data/train/./292.txt,2,472,True,3,100,2,0,True,False,False,100,True,True,False,False
1632,Mr Farage,476,./data/train/./292.txt,2,475,True,100,100,1,0,True,False,False,100,True,True,False,False
1633,Mr Kilroy-Silk,497,./data/train/./292.txt,2,496,True,100,0,3,0,True,False,False,100,True,False,False,False
1634,Mr Kilroy-Silk,513,./data/train/./292.txt,2,512,True,100,1,4,2,True,False,False,100,False,False,False,False
1635,Mr Kilroy-Silk,598,./data/train/./292.txt,2,597,True,100,0,1,0,True,False,False,100,False,False,False,False
1636,Mr Kilroy-Silk,662,./data/train/./292.txt,2,661,True,100,0,2,0,True,False,False,100,False,False,False,False
1637,Irene Khan,41,./data/train/./279.txt,2,40,True,100,0,2,3,False,False,False,100,False,False,True,False
1638,Ms Khan,92,./data/train/./279.txt,2,91,True,100,100,2,100,True,False,False,100,True,False,False,False
1639,Ms Khan,171,./data/train/./279.txt,2,170,True,100,0,2,1,True,False,False,100,True,False,False,False
1640,Ms Khan,275,./data/train/./279.txt,2,274,True,100,0,2,1,True,False,False,100,False,False,False,False
1641,Ms Khan,417,./data/train/./279.txt,2,416,True,100,0,4,1,True,False,False,100,False,False,False,False
1642,Ms Khan,470,./data/train/./279.txt,2,469,True,100,100,2,1,True,False,False,100,False,True,False,False
1643,Tony Blair,90,./data/train/./245.txt,2,89,True,100,1,3,1,False,False,False,1,False,False,True,False
1644,Eric Joyce,372,./data/train/./245.txt,2,371,True,5,1,3,0,False,False,False,1,False,True,True,False
1645,Mr Blair,410,./data/train/./245.txt,2,409,True,100,0,4,1,True,False,False,100,True,False,False,False
1646,Viktor Makarov,30,./data/train/./053.txt,2,29,True,5,3,100,2,False,False,False,100,False,False,True,False
1647,Mr Makarov,113,./data/train/./053.txt,2,112,True,3,0,2,1,True,False,False,100,False,False,False,False
1648,Oleg Gordievsky,139,./data/train/./053.txt,2,138,True,5,100,2,0,False,False,False,100,False,False,False,False
1649,Mr Makarovs,175,./data/train/./053.txt,2,174,True,100,100,1,1,True,False,False,100,True,False,False,False
1650,Mr Makarovs,204,./data/train/./053.txt,2,203,True,100,1,5,1,True,False,False,100,False,False,True,False
1651,David Kahn,211,./data/train/./053.txt,2,210,True,3,100,1,1,False,False,False,100,False,False,False,False
1652,Victor Makarov,261,./data/train/./053.txt,2,260,True,4,100,1,2,False,False,False,100,False,False,False,False
1653,Mr Kahn,276,./data/train/./053.txt,2,275,True,5,100,2,100,True,False,False,100,True,False,False,False
1654,Mr Makarov,279,./data/train/./053.txt,2,278,True,100,100,5,1,True,False,False,100,False,False,False,False
1655,Vladimir Putin,301,./data/train/./053.txt,2,300,True,1,100,1,3,False,False,False,100,True,False,True,False
1656,Jim Wallace,30,./data/train/./047.txt,2,29,True,100,0,100,1,False,False,False,1,False,False,True,False
1657,Mr Wallace,92,./data/train/./047.txt,2,91,True,100,0,100,2,True,False,False,100,False,False,False,False
1658,David Caldwell,188,./data/train/./047.txt,2,187,True,3,0,4,1,False,False,False,100,False,False,True,False
1659,Mr Wallace,322,./data/train/./047.txt,2,321,True,100,2,4,1,True,False,False,100,False,False,False,False
1660,Mr Wallace,383,./data/train/./047.txt,2,382,True,5,100,2,3,True,False,False,100,False,False,False,False
1661,Gordon Brown,18,./data/train/./127.txt,2,17,True,100,0,3,0,False,False,False,100,True,False,False,False
1662,Mr Brown,69,./data/train/./127.txt,2,68,True,5,100,3,2,True,False,False,100,False,False,False,False
1663,Mr Brown,246,./data/train/./127.txt,2,245,True,4,0,4,2,True,False,False,100,False,False,False,False
1664,Mr Browns,328,./data/train/./127.txt,2,327,True,2,100,2,1,True,False,False,100,False,False,False,False
1665,Mr Brown,354,./data/train/./127.txt,2,353,True,4,0,4,2,True,False,False,100,False,False,False,False
1666,George Bush,367,./data/train/./127.txt,2,366,True,100,1,3,0,False,False,False,1,False,False,True,False
1667,Barbara Stocking,407,./data/train/./127.txt,2,406,True,100,100,3,3,False,False,False,100,False,False,False,False
1668,Mr Blair,473,./data/train/./127.txt,2,472,True,3,1,2,0,True,False,False,100,True,True,False,False
1669,Bob Geldof,510,./data/train/./127.txt,2,509,True,100,2,100,0,False,False,False,100,False,False,False,False
1670,Alan Duncan,554,./data/train/./127.txt,2,553,True,100,100,100,3,False,False,False,100,False,False,False,False
1671,Mr Brown,557,./data/train/./127.txt,2,556,True,100,3,100,0,True,False,False,100,False,False,False,False
1672,Mr Duncan,613,./data/train/./127.txt,2,612,True,100,100,4,100,True,False,False,100,False,False,False,False
1673,Tessa Jowell,15,./data/train/./133.txt,2,14,True,100,0,2,0,False,False,False,100,False,False,True,False
1674,Stephen Pound,46,./data/train/./133.txt,2,45,True,100,100,5,100,False,False,False,100,False,False,False,False
1675,Ms Jowell,145,./data/train/./133.txt,2,144,True,5,100,2,1,True,False,False,100,False,False,False,False
1676,Ms Jowell,199,./data/train/./133.txt,2,198,True,100,2,4,2,True,False,False,100,True,False,False,False
1677,Ms Jowell,246,./data/train/./133.txt,2,245,True,4,0,2,0,True,False,False,100,False,False,False,False
1678,Tony Blair,269,./data/train/./133.txt,2,268,True,100,0,100,2,False,False,False,100,False,False,False,False
1679,Alan Johnson,40,./data/train/./132.txt,2,39,True,100,2,4,2,False,False,False,100,False,False,False,False
1680,Mr Johnson,80,./data/train/./132.txt,2,79,True,100,0,100,100,True,False,False,100,False,False,False,False
1681,Mr Johnsons,131,./data/train/./132.txt,2,130,True,100,1,2,2,True,False,False,100,False,False,False,False
1682,Mr Johnson,287,./data/train/./132.txt,2,286,True,100,0,3,1,True,False,False,100,False,False,False,False
1683,Tony Blair,7,./data/train/./126.txt,2,6,True,2,0,100,0,False,False,False,100,False,False,True,False
1684,Mr Blair,49,./data/train/./126.txt,2,48,True,100,0,2,0,True,False,False,100,True,False,True,False
1685,Mr Blair,87,./data/train/./126.txt,2,86,True,2,0,2,0,True,False,False,100,False,False,False,False
1686,Mr Kerry,217,./data/train/./126.txt,2,216,True,100,0,5,1,True,False,False,100,False,False,False,False
1687,Mr Bush,229,./data/train/./126.txt,2,228,True,2,0,2,0,True,False,False,100,True,False,False,False
1688,Mr Chirac,296,./data/train/./126.txt,2,295,True,5,0,2,0,True,False,False,100,False,False,False,False
1689,Iyad Allawi,309,./data/train/./126.txt,2,308,True,100,100,4,0,False,False,False,100,False,True,False,False
1690,Mr Chirac,324,./data/train/./126.txt,2,323,True,3,2,3,1,True,False,False,100,False,False,False,False
1691,Mr Allawi,354,./data/train/./126.txt,2,353,True,1,100,2,3,True,False,False,100,False,False,True,False
1692,Mr Blair,412,./data/train/./126.txt,2,411,True,100,1,3,2,True,False,False,100,False,False,False,False
1693,Tony Blair,6,./data/train/./046.txt,2,5,True,1,0,4,0,False,False,False,100,False,False,False,False
1694,David Blunkett,13,./data/train/./046.txt,2,12,True,4,2,4,0,False,False,False,1,False,False,True,False
1695,Mr Blunketts,22,./data/train/./046.txt,2,21,True,4,0,2,1,True,False,False,100,True,False,True,False
1696,Kimberly Quinn,52,./data/train/./046.txt,2,51,True,1,100,2,100,False,False,False,100,True,False,False,False
1697,Mrs Quinns,67,./data/train/./046.txt,2,66,True,100,2,1,1,True,False,False,100,False,False,False,False
1698,Mr Blair,83,./data/train/./046.txt,2,82,True,4,100,1,2,True,False,False,100,True,False,True,False
1699,Michael Howard,93,./data/train/./046.txt,2,92,True,100,0,100,1,False,False,False,100,False,False,False,False
1700,Mr Blunkett,101,./data/train/./046.txt,2,100,True,100,0,2,0,True,False,False,100,True,False,False,False
1701,Mr Howard,131,./data/train/./046.txt,2,130,True,100,0,4,3,True,False,False,100,False,False,False,False
1702,Mr Blunkett,134,./data/train/./046.txt,2,133,True,1,0,100,0,True,False,False,100,False,False,False,False
1703,Jack Straw,153,./data/train/./046.txt,2,152,True,100,100,1,0,False,False,False,100,True,False,False,False
1704,Mr Blair,219,./data/train/./046.txt,2,218,True,3,100,2,3,True,False,False,100,True,False,False,False
1705,Mrs Quinn,257,./data/train/./046.txt,2,256,True,1,1,1,0,True,False,False,100,False,False,False,False
1706,Mr Blunkett,340,./data/train/./046.txt,2,339,True,2,1,1,0,True,False,False,100,False,False,True,False
1707,Mrs Quinns,363,./data/train/./046.txt,2,362,True,2,3,1,3,True,False,False,100,True,False,False,False
1708,Leoncia Casalme,366,./data/train/./046.txt,2,365,True,5,0,4,0,False,False,False,100,False,False,False,False
1709,Mr Blunkett,375,./data/train/./046.txt,2,374,True,2,0,4,1,True,False,False,100,True,False,False,False
1710,Mrs Quinn,387,./data/train/./046.txt,2,386,True,2,2,1,0,True,False,False,100,True,False,False,False
1711,Mr Blunkett,394,./data/train/./046.txt,2,393,True,3,1,2,1,True,False,False,100,False,False,False,False
1712,Mr Blairs,433,./data/train/./046.txt,2,432,True,2,0,2,1,True,False,False,100,False,False,False,False
1713,Ruth Kellys,14,./data/train/./244.txt,2,13,True,100,2,4,100,False,False,False,100,False,False,False,False
1714,Ms Kelly,23,./data/train/./244.txt,2,22,True,5,1,100,0,True,False,False,100,False,True,False,False
1715,Nancy Rothwell,42,./data/train/./244.txt,2,41,True,100,0,100,100,False,False,False,1,False,False,True,False
1716,Ms Kellys,45,./data/train/./244.txt,2,44,True,1,100,100,2,True,False,False,4,False,False,False,False
1717,Ms Kelly,77,./data/train/./244.txt,2,76,True,4,0,1,0,True,False,False,100,False,False,False,False
1718,Ms Kelly,97,./data/train/./244.txt,2,96,True,100,0,2,0,True,False,False,100,False,False,False,False
1719,Professor Rothwell,183,./data/train/./244.txt,2,182,True,100,1,2,0,False,False,False,100,False,True,False,False
1720,Robin Lovell-Badge,262,./data/train/./244.txt,2,261,True,100,0,4,1,False,False,False,1,False,False,True,False
1721,Ruth Kelly,288,./data/train/./244.txt,2,287,True,100,0,3,0,False,False,False,100,False,False,False,False
1722,Lord Winston,317,./data/train/./244.txt,2,316,True,100,0,5,1,True,False,False,100,False,False,False,False
1723,Ms Kellys,339,./data/train/./244.txt,2,338,True,5,1,1,100,True,False,False,100,False,False,False,False
1724,Anne Weyman,354,./data/train/./244.txt,2,353,True,100,0,100,3,False,False,False,100,False,False,False,False
1725,Ms Kelly,416,./data/train/./244.txt,2,415,True,100,0,2,0,True,False,False,100,False,False,True,False
1726,Adair Turners,256,./data/train/./250.txt,2,255,True,5,1,1,2,False,False,False,100,False,False,False,False
1727,Alun Michael,500,./data/train/./250.txt,2,499,True,100,0,5,0,False,False,False,100,False,False,False,False
1728,Tony Blair,564,./data/train/./250.txt,2,563,True,100,0,4,0,False,False,False,100,False,False,False,False
1729,Betty Boothroyd,6,./data/train/./287.txt,2,5,True,100,0,3,0,False,False,False,100,False,False,False,False
1730,Baroness Boothroyd,30,./data/train/./287.txt,2,29,True,100,1,3,0,False,False,False,100,True,True,False,False
1731,Tony Blair,44,./data/train/./287.txt,2,43,True,3,0,2,3,False,False,False,100,False,False,False,False
1732,Lord Falconer,132,./data/train/./287.txt,2,131,True,100,0,5,100,True,False,False,100,False,False,True,False
1733,Lady Boothroyd,200,./data/train/./287.txt,2,199,True,100,0,4,1,False,False,False,100,False,False,False,False
1734,Robert Kilroy-Silk,13,./data/train/./293.txt,2,12,True,100,0,4,1,False,False,False,1,False,False,True,False
1735,Mr Kilroy-Silk,31,./data/train/./293.txt,2,30,True,100,2,3,0,True,False,False,100,False,True,False,False
1736,Roger Knapman,74,./data/train/./293.txt,2,73,True,100,0,4,1,False,False,False,100,False,False,False,False
1737,Mr Kilroy-Silk,85,./data/train/./293.txt,2,84,True,2,2,1,3,True,False,False,100,False,False,False,False
1738,Mr Kilroy-Silk,87,./data/train/./293.txt,2,86,True,4,0,3,1,True,False,False,100,False,False,True,False
1739,Fraser Kemp,133,./data/train/./293.txt,2,132,True,100,0,5,2,False,False,False,100,False,False,False,False
1740,Mr Kilroy-Silk,151,./data/train/./293.txt,2,150,True,100,0,5,0,True,False,False,100,False,False,True,False
1741,Geoff Hoons,182,./data/train/./293.txt,2,181,True,4,3,3,3,False,False,False,1,True,False,True,False
1742,Damien Hockney,201,./data/train/./293.txt,2,200,True,100,1,100,0,False,False,False,100,False,True,False,False
1743,Petrina Holdsworth,211,./data/train/./293.txt,2,210,True,100,0,100,0,False,False,False,100,False,False,False,False
1744,Mr Kilroy-Silk,229,./data/train/./293.txt,2,228,True,2,0,2,100,True,False,False,100,False,False,False,False
1745,Mr Hockney,329,./data/train/./293.txt,2,328,True,5,1,2,100,True,False,False,100,False,False,False,False
1746,Mr Kilroy-Silk,335,./data/train/./293.txt,2,334,True,3,0,100,3,True,False,False,100,False,False,False,False
1747,Mr Hockney,353,./data/train/./293.txt,2,352,True,100,0,1,0,True,False,False,100,True,False,False,False
1748,Mr Hockney,364,./data/train/./293.txt,2,363,True,100,100,1,1,True,False,False,100,False,False,False,False
1749,Roger Knapman,380,./data/train/./293.txt,2,379,True,4,0,5,0,False,False,False,100,False,False,False,False
1750,Mr Kilroy-Silk,392,./data/train/./293.txt,2,391,True,2,1,1,1,True,False,False,100,False,False,False,False
1751,Robert Kilroy-Silk,417,./data/train/./293.txt,2,416,True,5,100,1,1,False,False,False,100,True,False,True,False
1752,Mr Kilroy-Silk,439,./data/train/./293.txt,2,438,True,1,0,100,0,True,False,False,100,False,False,False,False
1753,Robert Kilroy-Silk,467,./data/train/./293.txt,2,466,True,100,3,2,1,False,False,False,100,False,False,False,False
1754,Kilroy -Silk,584,./data/train/./293.txt,2,583,True,5,100,1,100,False,False,False,100,True,False,False,False
1755,Robert Kilroy-Silks,1059,./data/train/./293.txt,2,1058,True,100,100,3,1,False,False,False,100,False,False,False,False
1756,Michael Howards,1240,./data/train/./293.txt,2,1239,True,100,1,1,1,False,False,False,100,False,False,False,False
1757,Mr Kilroy-Silk,1322,./data/train/./293.txt,2,1321,True,1,0,4,0,True,False,False,100,False,False,False,False
1758,Mr Kilroy-Silk,1380,./data/train/./293.txt,2,1379,True,100,2,3,1,True,False,False,100,False,False,True,False
1759,Kilroy Silk,1842,./data/train/./293.txt,2,1841,True,3,0,3,0,False,False,False,100,False,False,False,False
1760,Robert Kilroy-Silk,2013,./data/train/./293.txt,2,2012,True,3,0,4,1,False,False,False,100,False,False,True,False
1761,William Hague,10,./data/train/./285.txt,2,9,True,100,0,100,1,False,False,False,100,False,False,False,False
1762,Mr Hague,30,./data/train/./285.txt,2,29,True,3,1,3,2,True,False,False,100,False,False,False,False
1763,Mr Hague,50,./data/train/./285.txt,2,49,True,100,100,2,0,True,False,False,100,False,True,False,False
1764,Mr Hague,92,./data/train/./285.txt,2,91,True,100,2,3,0,True,False,False,100,True,True,False,False
1765,William Pitt,101,./data/train/./285.txt,2,100,True,5,3,1,0,False,False,False,100,False,False,False,False
1766,Mr Hague,145,./data/train/./285.txt,2,144,True,5,100,3,100,True,False,False,100,False,False,False,False
