All-Words,end,filename,n-gram,start,classtype,PRE_DIST_VERB,POST_DIST_VERB,PRE_DIST_STOPWORD,POST_DIST_STOPWORD,PrecedingTitle,Apostrophe,PRE_DIST_FROM_THE,PRE_DIST_FROM_POSITION,NEGATIVE_FEATURE,POSITIVE_FEATURE,Surrounding_Caps,POST_IS_PREPOSITION
Social Research Councils,190,./data/test/./016.txt,3,188,False,100,100,1,3,False,False,False,100,False,False,False,False
Javier Solana EU,24,./data/test/./216.txt,3,22,False,100,3,5,100,False,False,False,100,True,False,False,False
Home Secretary Charles,65,./data/test/./216.txt,3,63,False,100,1,100,2,False,False,False,100,False,False,True,False
Secretary Charles Clarke,66,./data/test/./216.txt,3,64,False,100,0,100,1,False,False,False,100,False,False,True,False
Sir Ian Blair,130,./data/test/./216.txt,3,128,True,4,100,1,0,True,False,False,100,False,False,False,False
Sir Alan Budds,25,./data/test/./028.txt,3,23,True,100,100,4,2,True,False,False,100,False,False,False,False
BBC News Im,90,./data/test/./028.txt,3,88,False,1,100,4,2,False,False,False,100,False,False,False,False
Deputy High Court,84,./data/test/./148.txt,3,82,False,3,100,2,100,False,False,False,100,False,False,True,False
High Court Judge,85,./data/test/./148.txt,3,83,False,4,3,3,100,False,False,False,1,False,False,True,False
Court Judge Richard,86,./data/test/./148.txt,3,84,False,5,2,4,3,False,False,False,2,False,False,True,False
Judge Richard Mawrey,87,./data/test/./148.txt,3,85,False,100,1,5,2,False,False,False,3,False,False,True,False
Richard Mawrey QC,88,./data/test/./148.txt,3,86,False,100,0,100,1,False,False,False,4,False,False,True,False
Muhammad Afzal Mohammed,134,./data/test/./148.txt,3,132,False,100,100,1,1,False,False,False,100,False,False,True,False
Afzal Mohammed Islam,135,./data/test/./148.txt,3,133,False,100,3,2,0,False,False,False,100,False,False,False,False
Birch Road East,205,./data/test/./148.txt,3,203,False,100,2,1,0,False,False,False,100,True,False,False,False
Interrupting Mr Sukul,320,./data/test/./148.txt,3,318,False,3,100,2,0,False,False,False,100,True,False,False,False
Mr Afzal Mr,413,./data/test/./148.txt,3,411,False,2,100,2,1,True,False,False,100,False,False,True,False
Afzal Mr Islam,414,./data/test/./148.txt,3,412,False,3,100,3,0,False,False,False,100,False,False,True,False
- Blair Tony,7,./data/test/./405.txt,3,5,False,100,1,3,1,False,False,False,100,True,False,True,False
Blair Tony Blair,8,./data/test/./405.txt,3,6,False,100,0,4,0,False,False,False,100,True,False,False,False
Cardinal Cormac Murphy,130,./data/test/./405.txt,3,128,False,2,100,1,1,False,False,False,100,False,False,True,False
Cormac Murphy OConnor,131,./data/test/./405.txt,3,129,False,3,100,2,0,False,False,False,100,False,False,False,False
Family Planning Association,211,./data/test/./405.txt,3,209,False,5,0,1,1,False,False,False,100,False,False,True,False
High Heeled Vote,370,./data/test/./405.txt,3,368,False,4,100,2,3,False,False,False,100,False,True,False,False
Roman Catholic Archbishop,474,./data/test/./405.txt,3,472,False,3,100,1,0,False,False,False,100,False,False,True,False
Reverend Peter Smith,481,./data/test/./405.txt,3,479,False,100,0,2,100,False,False,False,5,False,False,True,False
Family Planning Association,513,./data/test/./405.txt,3,511,False,100,2,1,2,False,False,False,100,False,False,False,False
Gateshead Mr Brown,64,./data/test/./175.txt,3,62,False,100,0,1,1,False,False,False,100,True,False,False,False
Gatesheads Sage Centre,95,./data/test/./175.txt,3,93,False,100,2,1,0,False,False,False,100,True,False,False,False
Mr Brown -,312,./data/test/./175.txt,3,310,False,1,2,1,0,True,False,False,100,False,False,False,False
UK Foreign Secretary,23,./data/test/./029.txt,3,21,False,3,2,3,2,False,False,False,100,False,False,False,False
Foreign Secretary Jack,24,./data/test/./029.txt,3,22,False,4,1,4,1,False,False,False,100,False,False,True,False
Secretary Jack Straw,25,./data/test/./029.txt,3,23,False,5,0,5,0,False,False,False,100,False,False,True,False
Bahamas East Timor,31,./data/test/./029.txt,3,29,False,3,100,1,1,False,False,False,100,False,False,True,False
East Timor Madagascar,32,./data/test/./029.txt,3,30,False,4,100,2,0,False,False,False,100,False,False,True,False
Industry Secretary Patricia,27,./data/test/./001.txt,3,25,False,5,2,1,100,False,False,False,100,False,False,True,False
Secretary Patricia Hewitt,28,./data/test/./001.txt,3,26,False,100,1,2,100,False,False,False,100,False,False,True,False
Family Theresa May,248,./data/test/./001.txt,3,246,False,100,3,1,3,False,False,False,5,False,False,False,False
General Election Liberal,292,./data/test/./001.txt,3,290,False,2,100,1,2,False,False,False,100,False,False,True,False
Election Liberal Democrat,293,./data/test/./001.txt,3,291,False,3,100,2,1,False,False,False,1,False,False,True,False
Mr Blair. Saying,211,./data/test/./159.txt,3,209,False,4,1,1,100,True,False,False,100,False,False,True,False
Blair. Saying Britain,212,./data/test/./159.txt,3,210,False,5,0,2,100,False,False,False,100,False,False,False,False
BBC News Im,331,./data/test/./159.txt,3,329,False,1,0,100,1,False,False,False,100,False,False,False,False
Labour Mr Howard,402,./data/test/./159.txt,3,400,False,1,0,1,1,False,False,False,100,False,False,False,False
Ex-PM Lord Callaghan,2,./data/test/./400.txt,3,0,False,100,100,100,100,False,False,False,100,False,False,False,False
Harold Wilson Prime,69,./data/test/./400.txt,3,67,False,100,100,1,100,False,False,False,100,False,False,True,False
Wilson Prime Minister,70,./data/test/./400.txt,3,68,False,100,100,2,3,False,False,False,100,False,False,False,False
Prime Minister Tony,71,./data/test/./400.txt,3,69,False,100,100,3,2,False,False,False,100,False,False,True,False
Minister Tony Blair,72,./data/test/./400.txt,3,70,False,100,100,4,1,False,False,False,100,False,False,True,False
Chancellor Gordon Brown,110,./data/test/./400.txt,3,108,False,100,0,2,1,False,False,False,100,True,False,False,False
Portsmouth Northern Secondary,340,./data/test/./400.txt,3,338,False,2,3,1,100,False,False,False,100,True,False,True,False
Northern Secondary School,341,./data/test/./400.txt,3,339,False,3,2,2,3,False,False,False,100,True,False,True,False
Secondary School Lord,342,./data/test/./400.txt,3,340,False,4,1,3,2,False,False,False,100,True,False,True,False
School Lord Callaghan,343,./data/test/./400.txt,3,341,False,5,0,4,1,False,False,False,100,True,False,True,False
Dame Barbara Castle,444,./data/test/./400.txt,3,442,True,100,3,1,0,False,False,False,100,False,False,False,False
Idi Amins Uganda,539,./data/test/./400.txt,3,537,False,1,2,1,0,False,False,False,100,False,False,False,False
National Executive Committee,32,./data/test/./004.txt,3,30,False,5,2,3,0,False,False,False,100,False,False,False,False
Colin Asplin Blackpool,159,./data/test/./004.txt,3,157,False,5,100,3,100,False,False,False,100,False,False,True,False
Asplin Blackpool Hotel,160,./data/test/./004.txt,3,158,False,100,3,4,3,False,False,False,100,False,False,True,False
Blackpool Hotel Association,161,./data/test/./004.txt,3,159,False,100,2,5,2,False,False,False,100,False,False,True,False
Scottish National Party,172,./data/test/./010.txt,3,170,False,100,3,1,0,False,False,False,100,False,False,False,False
Wednesday Tony Blair,25,./data/test/./206.txt,3,23,False,3,0,3,1,False,False,False,100,False,False,True,False
Tory Dominic Grieve,73,./data/test/./206.txt,3,71,False,5,100,1,1,False,False,False,100,True,False,False,False
Australian Lynton Crosby,33,./data/test/./212.txt,3,31,False,1,0,3,1,False,False,False,100,True,False,False,False
Australias PM John,93,./data/test/./212.txt,3,91,False,100,1,3,100,False,False,False,100,False,False,True,False
PM John Howard,94,./data/test/./212.txt,3,92,False,100,0,4,100,False,False,False,100,False,False,True,False
October Mr Crosbys,110,./data/test/./212.txt,3,108,False,100,100,4,100,False,False,False,100,False,False,False,False
General Election Save,20,./data/test/./238.txt,3,18,False,100,3,1,0,False,False,False,100,True,False,False,False
Armed Forces Minister,32,./data/test/./238.txt,3,30,False,100,100,1,2,False,False,False,100,True,False,False,False
Forces Minister Adam,33,./data/test/./238.txt,3,31,False,100,100,2,1,False,False,False,100,True,False,True,False
Minister Adam Ingram,34,./data/test/./238.txt,3,32,False,100,100,3,0,False,False,False,100,True,False,True,False
Aberdeen South Dumfriesshire,59,./data/test/./238.txt,3,57,False,100,100,1,2,False,False,False,100,False,False,True,False
South Dumfriesshire Dundee,60,./data/test/./238.txt,3,58,False,100,100,2,1,False,False,False,100,False,False,True,False
Dumfriesshire Dundee East,61,./data/test/./238.txt,3,59,False,100,100,3,0,False,False,False,100,False,False,True,False
West South West,65,./data/test/./238.txt,3,63,False,100,100,1,100,False,False,False,100,False,False,True,False
South West Edinburgh,66,./data/test/./238.txt,3,64,False,100,100,2,100,False,False,False,100,False,False,True,False
West Edinburgh Ochil,67,./data/test/./238.txt,3,65,False,100,100,3,3,False,False,False,100,False,False,True,False
Edinburgh Ochil Stirling,68,./data/test/./238.txt,3,66,False,100,100,4,2,False,False,False,100,False,False,True,False
Ochil Stirling East,69,./data/test/./238.txt,3,67,False,100,100,5,1,False,False,False,100,False,False,True,False
Stirling East Renfrewshire,70,./data/test/./238.txt,3,68,False,100,100,100,0,False,False,False,100,False,False,True,False
Former Scots Guardsman,97,./data/test/./238.txt,3,95,False,4,2,3,2,False,False,False,100,False,False,True,False
Scots Guardsman Allan,98,./data/test/./238.txt,3,96,False,5,1,4,1,False,False,False,100,False,False,True,False
Guardsman Allan Hendry,99,./data/test/./238.txt,3,97,False,100,0,5,0,False,False,False,100,False,False,True,False
Conservative MP Peter,154,./data/test/./238.txt,3,152,False,100,1,1,2,False,False,False,100,False,False,True,False
MP Peter Duncan,155,./data/test/./238.txt,3,153,False,100,0,2,1,False,False,False,100,False,False,True,False
Scotland. Scottish National,215,./data/test/./238.txt,3,213,False,5,100,3,100,False,False,False,100,True,False,True,False
Scottish National Party,216,./data/test/./238.txt,3,214,False,100,3,4,100,False,False,False,100,True,False,True,False
However Labour MP,266,./data/test/./238.txt,3,264,False,100,2,2,3,False,False,False,100,False,False,False,False
Labour MP George,267,./data/test/./238.txt,3,265,False,100,1,3,2,False,False,False,100,False,False,True,False
MP George Foulkes,268,./data/test/./238.txt,3,266,False,100,0,4,1,False,False,False,100,False,False,True,False
Defence Secretary Geoff,326,./data/test/./238.txt,3,324,False,100,1,2,100,False,False,False,100,True,False,True,False
Secretary Geoff Hoon,327,./data/test/./238.txt,3,325,False,100,0,3,3,False,False,False,100,True,False,True,False
London Ms Hewitt,164,./data/test/./199.txt,3,162,False,100,0,1,1,False,False,False,100,True,False,False,False
Sport Secretary Tessa,352,./data/test/./199.txt,3,350,False,100,100,1,1,False,False,False,100,False,True,True,False
Secretary Tessa Jowell,353,./data/test/./199.txt,3,351,False,100,100,2,0,False,False,False,100,False,True,True,False
Texas Chainsaw Massacre,365,./data/test/./199.txt,3,363,False,5,2,1,3,False,False,False,100,False,False,True,False
Mr Bell Browns,391,./data/test/./172.txt,3,389,False,1,100,4,100,True,False,False,100,True,False,False,False
BBC News Gordon,207,./data/test/./402.txt,3,205,False,1,1,5,1,False,False,False,100,False,False,True,False
News Gordon Brown,208,./data/test/./402.txt,3,206,False,2,0,100,0,False,False,False,100,False,False,True,False
Neither Downing Street,265,./data/test/./402.txt,3,263,False,100,100,2,0,False,False,False,100,True,False,False,False
Mr Nasty TV,65,./data/test/./013.txt,3,63,False,100,3,100,100,True,False,False,100,False,False,True,False
Former Downing Street,414,./data/test/./013.txt,3,412,False,100,100,5,100,False,False,False,100,False,False,False,False
- Michael Howard,551,./data/test/./013.txt,3,549,False,5,100,2,100,False,False,False,100,False,False,True,False
Indonesia Downing Street,25,./data/test/./208.txt,3,23,False,100,3,1,1,False,False,False,100,True,False,False,False
Battalion Royal Gurkha,37,./data/test/./208.txt,3,35,False,100,100,2,2,False,False,False,100,False,False,True,False
Royal Gurkha Rifles,38,./data/test/./208.txt,3,36,False,100,100,3,1,False,False,False,100,False,False,True,False
British Army Gurkhas,134,./data/test/./208.txt,3,132,False,100,100,4,0,False,False,False,100,True,False,False,False
Battalion Royal Gurkha,139,./data/test/./208.txt,3,137,False,100,100,2,100,False,False,False,100,False,False,True,False
Royal Gurkha Rifles,140,./data/test/./208.txt,3,138,False,100,100,3,3,False,False,False,100,False,False,True,False
Indian Ocean. Indonesia,168,./data/test/./208.txt,3,166,False,100,0,5,0,False,False,False,100,True,False,False,False
International Development Minister,190,./data/test/./208.txt,3,188,False,100,2,2,3,False,False,False,100,False,False,False,False
Development Minister Gareth,191,./data/test/./208.txt,3,189,False,100,1,3,2,False,False,False,100,False,False,True,False
Minister Gareth Thomas,192,./data/test/./208.txt,3,190,False,100,0,4,1,False,False,False,100,False,False,True,False
Foreign Secretary Jack,280,./data/test/./208.txt,3,278,False,3,100,1,2,False,False,False,100,False,False,True,False
Secretary Jack Straw,281,./data/test/./208.txt,3,279,False,4,100,2,1,False,False,False,100,False,False,True,False
Tories National Insurance,7,./data/test/./022.txt,3,5,False,1,0,3,0,False,False,False,100,False,False,False,False
Mr Howard Pointing,205,./data/test/./022.txt,3,203,False,1,0,4,0,True,False,False,100,False,False,False,False
Home Secretary Charles,289,./data/test/./022.txt,3,287,False,4,100,5,1,False,False,False,100,False,False,True,False
Secretary Charles Clarke,290,./data/test/./022.txt,3,288,False,5,100,3,0,False,False,False,100,False,False,True,False
European Union Mr,316,./data/test/./022.txt,3,314,False,100,1,5,100,False,False,False,100,False,False,True,False
Union Mr Blair,317,./data/test/./022.txt,3,315,False,100,0,2,3,False,False,False,100,False,False,True,False
Africa Prime Minister,25,./data/test/./195.txt,3,23,False,5,2,1,2,False,False,False,100,False,False,False,False
Prime Minister Tony,26,./data/test/./195.txt,3,24,False,100,1,2,1,False,False,False,100,False,False,True,False
Minister Tony Blair,27,./data/test/./195.txt,3,25,False,100,0,3,0,False,False,False,100,False,False,True,False
Monday Foreign Secretary,90,./data/test/./195.txt,3,88,False,4,2,1,3,False,False,False,100,True,False,False,False
Foreign Secretary Jack,91,./data/test/./195.txt,3,89,False,5,1,2,2,False,False,False,100,True,False,True,False
Secretary Jack Straw,92,./data/test/./195.txt,3,90,False,100,0,3,1,False,False,False,100,True,False,True,False
Since Jack Straw,115,./data/test/./195.txt,3,113,False,3,0,100,1,False,False,False,100,False,False,False,False
Foreign Secretary Jack,99,./data/test/./142.txt,3,97,False,1,100,3,1,False,False,False,100,True,True,True,False
Secretary Jack Straw,100,./data/test/./142.txt,3,98,False,2,100,4,0,False,False,False,100,True,True,True,False
UK Independence Party,280,./data/test/./142.txt,3,278,False,100,100,1,2,False,False,False,100,False,False,True,False
Green MEP Caroline,388,./data/test/./142.txt,3,386,False,100,100,2,100,False,False,False,100,True,False,True,False
MEP Caroline Lucas,389,./data/test/./142.txt,3,387,False,100,100,3,100,False,False,False,100,True,False,True,False
Financial Times Mr,497,./data/test/./142.txt,3,495,False,100,1,1,2,False,False,False,100,True,False,True,False
Times Mr Blair,498,./data/test/./142.txt,3,496,False,100,0,2,1,False,False,False,100,False,False,True,False
Asians Shahid Malik,31,./data/test/./143.txt,3,29,False,100,1,2,0,False,False,False,100,False,True,False,False
Labour MP Diane,287,./data/test/./143.txt,3,285,False,100,100,2,1,False,False,False,100,False,True,True,False
MP Diane Abbot,288,./data/test/./143.txt,3,286,False,100,100,3,0,False,False,False,100,False,True,True,False
MPs - Keith,309,./data/test/./143.txt,3,307,False,100,100,3,3,False,False,False,100,False,False,True,False
- Keith Vaz,310,./data/test/./143.txt,3,308,False,100,100,4,2,False,False,False,100,False,False,True,False
Keith Vaz Paul,311,./data/test/./143.txt,3,309,False,100,100,5,1,False,False,False,100,False,False,True,False
Vaz Paul Boateng,312,./data/test/./143.txt,3,310,False,100,100,100,0,False,False,False,100,False,False,False,False
Bernie Grant -,316,./data/test/./143.txt,3,314,False,100,100,1,0,False,False,False,100,False,False,False,False
National Executive Committee,359,./data/test/./143.txt,3,357,False,3,100,1,0,False,False,False,100,True,False,False,False
Euro MP Robert,6,./data/test/./157.txt,3,4,False,100,1,2,1,False,False,False,100,False,False,True,False
MP Robert Kilroy-Silk,7,./data/test/./157.txt,3,5,False,100,0,3,0,False,False,False,100,False,False,True,False
UK Independence Party,26,./data/test/./157.txt,3,24,False,100,1,1,1,False,False,False,100,True,False,True,False
Ruth Kelly MP,47,./data/test/./157.txt,3,45,False,100,0,4,0,False,False,False,100,True,False,False,False
January Mr Kilroy-Silk,75,./data/test/./157.txt,3,73,False,100,0,3,1,False,False,False,100,False,False,True,False
Bolton West MP,143,./data/test/./157.txt,3,141,False,100,100,1,1,False,False,False,100,True,False,False,False
Manchester High School,148,./data/test/./157.txt,3,146,False,100,100,1,0,False,False,False,100,True,False,False,False
Greater Manchester Police,339,./data/test/./157.txt,3,337,False,3,0,2,100,False,False,False,100,False,False,False,False
UK Independence Party,426,./data/test/./157.txt,3,424,False,100,0,5,1,False,False,False,100,False,False,False,False
Bush Cherie Blair,6,./data/test/./194.txt,3,4,False,100,0,2,0,False,False,False,100,False,False,False,False
George W Bushs,14,./data/test/./194.txt,3,12,True,4,100,2,1,False,False,False,100,False,False,False,False
US Supreme Court,119,./data/test/./194.txt,3,117,False,5,0,4,0,False,False,False,100,False,False,False,False
Profile David Miliband,2,./data/test/./037.txt,3,0,False,100,3,100,100,False,False,False,100,False,False,False,False
David Miliband David,3,./data/test/./037.txt,3,1,False,100,2,100,3,False,False,False,100,False,False,True,False
Miliband David Milibands,4,./data/test/./037.txt,3,2,False,100,1,100,2,False,False,False,100,False,False,False,False
Chancellor Gordon Brown,158,./data/test/./037.txt,3,156,False,1,1,1,1,False,False,False,100,True,False,True,False
Gordon Brown Prior,159,./data/test/./037.txt,3,157,False,2,0,2,0,False,False,False,1,True,False,True,False
Mr Blair David,165,./data/test/./037.txt,3,163,False,3,1,1,3,True,False,False,100,False,False,True,False
Blair David Miliband,166,./data/test/./037.txt,3,164,False,4,0,2,2,False,False,False,100,False,False,False,False
Public Policy Research,176,./data/test/./037.txt,3,174,False,100,2,1,1,False,False,False,100,True,False,True,False
Independent Mr Abbas,165,./data/test/./209.txt,3,163,False,100,100,4,100,False,False,False,100,True,False,False,False
British Prime Minister,228,./data/test/./209.txt,3,226,False,4,100,1,100,False,False,False,100,False,False,False,False
Prime Minister Tony,229,./data/test/./209.txt,3,227,False,5,3,2,3,False,False,False,100,False,False,True,False
Minister Tony Blair,230,./data/test/./209.txt,3,228,False,100,2,3,2,False,False,False,100,False,False,True,False
Tony Blair Also,231,./data/test/./209.txt,3,229,False,100,1,4,1,False,False,False,1,False,False,True,False
State Condoleezza Rice,241,./data/test/./209.txt,3,239,False,5,100,1,100,False,False,False,2,False,False,True,False
Condoleezza Rice UN,242,./data/test/./209.txt,3,240,False,100,100,2,100,False,False,False,3,False,False,True,False
Rice UN Secretary,243,./data/test/./209.txt,3,241,False,100,100,3,100,False,False,False,4,False,False,True,False
UN Secretary General,244,./data/test/./209.txt,3,242,False,100,100,4,100,False,False,False,5,False,False,True,False
Secretary General Kofi,245,./data/test/./209.txt,3,243,False,100,100,5,100,False,False,False,100,False,False,True,False
General Kofi Annan,246,./data/test/./209.txt,3,244,False,100,100,100,3,False,False,False,1,False,False,True,False
Kofi Annan World,247,./data/test/./209.txt,3,245,False,100,100,100,2,False,False,False,2,False,False,True,False
Annan World Bank,248,./data/test/./209.txt,3,246,False,100,100,100,1,False,False,False,3,False,False,False,False
United Nations Convention,127,./data/test/./237.txt,3,125,False,100,100,1,0,False,False,False,100,False,False,False,False
Blair Lib Dem,6,./data/test/./223.txt,3,4,False,2,3,1,3,False,False,False,100,False,False,False,False
Tony Blair Michael,133,./data/test/./223.txt,3,131,False,100,3,1,1,False,False,False,3,False,False,True,False
Blair Michael Howard,134,./data/test/./223.txt,3,132,False,100,2,2,0,False,False,False,4,False,False,False,False
Chancellor Gordon Browns,10,./data/test/./021.txt,3,8,False,2,1,2,100,False,False,False,100,False,False,False,False
Edinburghs Napier University,189,./data/test/./021.txt,3,187,False,100,1,1,0,False,False,False,100,True,False,False,False
National Audit Office,454,./data/test/./021.txt,3,452,False,2,0,5,0,False,False,False,100,False,False,False,False
Home Secretary Charles,10,./data/test/./182.txt,3,8,False,1,1,2,1,False,False,False,100,False,False,True,False
Secretary Charles Clarke,11,./data/test/./182.txt,3,9,False,2,0,3,0,False,False,False,100,False,False,True,False
Parliament Tories Lib,31,./data/test/./182.txt,3,29,False,2,100,1,1,False,False,False,100,True,False,True,False
Tories Lib Dems,32,./data/test/./182.txt,3,30,False,3,100,2,0,False,False,False,100,True,False,True,False
Guildford Four -,171,./data/test/./182.txt,3,169,False,100,100,1,0,False,False,False,100,False,False,False,False
Home Secretary David,223,./data/test/./168.txt,3,221,False,4,100,5,3,False,False,False,100,True,False,True,False
Secretary David Blunkett,224,./data/test/./168.txt,3,222,False,5,100,100,2,False,False,False,100,False,False,True,False
Criminal Justice Bill,259,./data/test/./168.txt,3,257,False,100,3,1,1,False,False,False,100,True,False,True,False
Wales Lord Woolf,294,./data/test/./168.txt,3,292,False,4,0,1,0,False,False,False,100,True,False,False,False
Lord Woolfs Sentencing,335,./data/test/./168.txt,3,333,False,5,100,2,100,True,False,False,100,False,False,True,False
Woolfs Sentencing Guidelines,336,./data/test/./168.txt,3,334,False,100,100,3,3,False,False,False,100,False,False,True,False
Sentencing Guidelines Council,337,./data/test/./168.txt,3,335,False,100,100,4,2,False,False,False,100,False,False,True,False
Criminal Justice Act,466,./data/test/./168.txt,3,464,False,4,1,1,2,False,False,False,100,True,False,True,False
Justice Act Parliament,467,./data/test/./168.txt,3,465,False,5,0,2,1,False,False,False,100,True,False,True,False
BBC News Jack,604,./data/test/./168.txt,3,602,False,1,100,2,100,False,False,False,100,False,False,False,False
News Jack Cunningham,605,./data/test/./168.txt,3,603,False,2,100,3,100,False,False,False,100,False,False,True,False
Veteran Labour MP,7,./data/test/./236.txt,3,5,False,2,100,1,0,False,False,False,100,False,False,False,False
Education Secretary Ruth,18,./data/test/./030.txt,3,16,False,3,3,1,100,False,False,False,100,False,False,True,False
Secretary Ruth Kelly,19,./data/test/./030.txt,3,17,False,4,2,2,3,False,False,False,100,False,False,True,False
Ruth Kelly Serial,20,./data/test/./030.txt,3,18,False,5,1,3,2,False,False,False,1,False,False,True,False
Behaviour Improvement Programme,221,./data/test/./030.txt,3,219,False,5,1,2,0,False,False,False,100,False,False,True,False
Chancellor Gordon Brown,8,./data/test/./024.txt,3,6,False,1,0,3,0,False,False,False,100,True,False,False,False
Africa Mr Browns,23,./data/test/./024.txt,3,21,False,1,0,1,1,False,False,False,100,True,False,False,False
Olympic Primary School,93,./data/test/./024.txt,3,91,False,5,100,1,100,False,False,False,100,False,False,False,False
Primary School Mr,94,./data/test/./024.txt,3,92,False,100,3,2,3,False,False,False,100,False,False,True,False
School Mr Brown,95,./data/test/./024.txt,3,93,False,100,2,3,2,False,False,False,100,False,False,True,False
World War Two,220,./data/test/./024.txt,3,218,False,4,1,1,0,False,False,False,100,False,False,True,False
Hatfield Hertfordshire Balfour,59,./data/test/./178.txt,3,57,False,100,100,1,100,False,False,False,100,True,False,True,False
Hertfordshire Balfour Beatty,60,./data/test/./178.txt,3,58,False,100,100,2,3,False,False,False,100,True,False,True,False
Alistair Cook Sean,72,./data/test/./178.txt,3,70,False,100,100,3,1,False,False,False,100,False,False,True,False
Cook Sean Fugill,73,./data/test/./178.txt,3,71,False,100,100,4,0,False,False,False,100,False,False,False,False
Balfour Beatty Rail,100,./data/test/./178.txt,3,98,False,100,100,3,2,False,False,False,100,False,False,True,False
Beatty Rail Maintenance,101,./data/test/./178.txt,3,99,False,100,100,4,1,False,False,False,100,False,False,False,False
East Coast Main,155,./data/test/./178.txt,3,153,False,100,100,1,100,False,False,False,100,True,False,True,False
Coast Main Line,156,./data/test/./178.txt,3,154,False,100,100,2,3,False,False,False,100,True,False,True,False
Pease Pottage West,190,./data/test/./178.txt,3,188,False,5,100,1,100,False,False,False,100,False,False,True,False
Pottage West Sussex;,191,./data/test/./178.txt,3,189,False,100,100,2,3,False,False,False,100,False,False,True,False
West Sussex; Peter,192,./data/test/./178.txt,3,190,False,100,100,3,2,False,False,False,100,False,False,True,False
Sussex; Peter Monkhouse,193,./data/test/./178.txt,3,191,False,100,100,4,1,False,False,False,100,False,False,True,False
Headingley Leeds; Leslie,198,./data/test/./178.txt,3,196,False,100,100,1,2,False,False,False,100,False,False,True,False
Leeds; Leslie Gray,199,./data/test/./178.txt,3,197,False,100,100,2,1,False,False,False,100,False,False,True,False
Robert James Alcorn,207,./data/test/./178.txt,3,205,True,100,100,1,1,False,False,False,100,False,False,False,False
Auckland New Zealand,212,./data/test/./178.txt,3,210,False,100,100,1,100,False,False,False,100,False,False,False,False
New Zealand Guantanamo,213,./data/test/./178.txt,3,211,False,100,100,2,100,False,False,False,100,False,False,True,False
Moazzam Begg Martin,25,./data/test/./151.txt,3,23,False,4,100,3,3,False,False,False,100,True,False,True,False
Begg Martin Mubanga,26,./data/test/./151.txt,3,24,False,5,100,4,2,False,False,False,100,False,False,False,False
Martin Mubanga Feroz,27,./data/test/./151.txt,3,25,False,100,100,5,1,False,False,False,100,False,False,True,False
Mubanga Feroz Abbasi,28,./data/test/./151.txt,3,26,False,100,3,100,0,False,False,False,100,False,False,False,False
Londons Paddington Green,73,./data/test/./151.txt,3,71,False,2,100,1,2,False,False,False,100,True,False,False,False
London Azmat Begg,121,./data/test/./151.txt,3,119,False,1,0,1,1,False,False,False,100,False,False,False,False
Metropolitan Police Commissioner,184,./data/test/./151.txt,3,182,False,4,3,3,100,False,False,False,100,False,False,True,False
Police Commissioner Sir,185,./data/test/./151.txt,3,183,False,5,2,4,100,False,False,False,100,False,False,True,False
Commissioner Sir John,186,./data/test/./151.txt,3,184,False,100,1,5,100,False,False,False,100,False,False,True,False
Sir John Stevens,187,./data/test/./151.txt,3,185,True,100,0,100,3,True,False,False,100,False,False,True,False
Independent Sir John,212,./data/test/./151.txt,3,210,False,100,0,1,1,False,False,False,100,False,False,False,False
Tuesday Massoud Shadjareh,410,./data/test/./151.txt,3,408,False,100,100,1,0,False,False,False,100,True,False,False,False
Muslim Safety Forum,415,./data/test/./151.txt,3,413,False,100,2,1,3,False,False,False,100,False,False,False,False
UK Independence Party,12,./data/test/./145.txt,3,10,False,100,1,1,1,False,False,False,100,False,False,False,False
East Anglian Daily,94,./data/test/./145.txt,3,92,False,100,100,1,3,False,False,False,100,True,False,True,False
Anglian Daily Times,95,./data/test/./145.txt,3,93,False,100,100,2,2,False,False,False,100,True,False,True,False
Suffolk Coastal UKIP,137,./data/test/./145.txt,3,135,False,100,1,1,1,False,False,False,100,False,False,False,False
Constitutional Affairs Select,159,./data/test/./233.txt,3,157,False,2,100,1,100,False,False,False,100,False,False,True,False
Affairs Select Committee,160,./data/test/./233.txt,3,158,False,3,100,2,100,False,False,False,100,False,False,True,False
Gordon Brown Meanwhile,29,./data/test/./225.txt,3,27,False,100,2,1,0,False,False,False,100,False,False,False,False
Tuesday Mr Brown,135,./data/test/./225.txt,3,133,False,2,0,1,0,False,False,False,100,True,False,False,False
Parliamentary Labour Party,235,./data/test/./225.txt,3,233,False,100,2,1,0,False,False,False,100,True,False,False,False
Labours Paul Flynn,287,./data/test/./225.txt,3,285,False,100,0,100,1,False,False,False,100,False,False,False,False
Tuesday Deputy Prime,300,./data/test/./225.txt,3,298,False,100,3,3,100,False,False,False,100,True,False,True,False
Deputy Prime Minister,301,./data/test/./225.txt,3,299,False,100,2,4,100,False,False,False,100,False,False,True,False
Prime Minister Mr,302,./data/test/./225.txt,3,300,False,100,1,5,100,False,False,False,1,False,False,True,False
Minister Mr Prescott,303,./data/test/./225.txt,3,301,False,100,0,100,100,False,False,False,2,False,False,True,False
Conservative MP Boris,332,./data/test/./027.txt,3,330,False,100,100,3,100,False,False,False,100,False,False,True,False
MP Boris Johnson,333,./data/test/./027.txt,3,331,False,100,100,4,100,False,False,False,100,False,False,True,False
Cabinet Secretary Lord,539,./data/test/./027.txt,3,537,False,100,3,1,100,False,False,False,100,False,False,True,False
