All-Words,end,filename,n-gram,start,classtype,PRE_DIST_VERB,POST_DIST_VERB,PRE_DIST_STOPWORD,POST_DIST_STOPWORD,PrecedingTitle,Apostrophe,PRE_DIST_FROM_THE,PRE_DIST_FROM_POSITION,NEGATIVE_FEATURE,POSITIVE_FEATURE,Surrounding_Caps,POST_IS_PREPOSITION
Lord Justices,161,./data/train/./131.txt,2,160,False,100,3,1,1,True,False,False,3,False,False,True,False
Justices Clarke,162,./data/train/./131.txt,2,161,False,100,2,2,0,False,False,False,4,False,False,True,False
Craig Mackey,184,./data/train/./131.txt,2,183,False,100,100,2,3,False,False,False,100,True,False,False,False
Gloucestershire Police,190,./data/train/./131.txt,2,189,False,100,2,1,2,False,False,False,100,False,False,False,False
RAF Fairford,244,./data/train/./131.txt,2,243,False,100,100,1,0,False,False,False,100,False,False,False,False
RAF Fairford.,316,./data/train/./131.txt,2,315,False,100,100,1,100,False,False,False,100,True,False,True,False
Fairford. Fairford,317,./data/train/./131.txt,2,316,False,100,100,2,3,False,False,False,100,True,False,True,False
Fairford Coach,318,./data/train/./131.txt,2,317,False,100,100,3,2,False,False,False,100,True,False,True,False
Coach Action,319,./data/train/./131.txt,2,318,False,100,100,4,1,False,False,False,100,True,False,True,False
European Court,342,./data/train/./131.txt,2,341,False,2,100,1,0,False,False,False,100,False,False,False,False
Human Rights,345,./data/train/./131.txt,2,344,False,5,2,1,2,False,False,False,100,False,False,True,False
Amnesty International,352,./data/train/./131.txt,2,351,False,3,100,1,0,False,False,False,100,False,False,False,False
Liberty Fido,355,./data/train/./131.txt,2,354,False,100,100,1,100,False,False,False,100,False,False,False,False
Electoral Commission,59,./data/train/./079.txt,2,58,False,100,0,1,3,False,False,False,100,False,False,True,False
Electoral Commission,131,./data/train/./079.txt,2,130,False,100,0,1,1,False,False,False,100,False,False,True,False
Chairman Sam,154,./data/train/./079.txt,2,153,False,100,1,4,3,False,False,False,100,False,False,True,False
Sam Younger,155,./data/train/./079.txt,2,154,True,100,0,5,2,False,False,False,1,False,False,True,False
Northern Ireland,181,./data/train/./079.txt,2,180,False,5,1,1,1,False,False,False,100,False,False,False,False
Mr Younger,248,./data/train/./079.txt,2,247,True,5,0,2,1,True,False,False,100,True,False,False,False
Mr Younger,311,./data/train/./079.txt,2,310,True,3,0,3,2,True,False,False,100,False,False,False,False
Royal Mails,316,./data/train/./079.txt,2,315,False,3,2,1,3,False,False,False,100,False,False,False,False
Deputy Prime,401,./data/train/./079.txt,2,400,False,100,100,4,1,False,False,False,100,True,False,True,False
Prime Minister,402,./data/train/./079.txt,2,401,False,100,3,5,0,False,False,False,1,False,False,True,False
Constitutional Affairs,405,./data/train/./079.txt,2,404,False,100,0,1,100,False,False,False,4,False,False,False,False
Mr Younger,410,./data/train/./079.txt,2,409,True,3,2,100,0,True,False,False,100,False,False,False,False
Northern Ireland,424,./data/train/./079.txt,2,423,False,2,1,1,100,False,False,False,100,False,False,False,False
Currently British,433,./data/train/./079.txt,2,432,False,2,1,2,1,False,False,False,100,False,False,False,False
Mr Younger,460,./data/train/./079.txt,2,459,True,5,3,4,1,True,False,False,100,False,False,False,False
Thursday Ten,25,./data/train/./092.txt,2,24,False,3,1,1,1,False,False,False,100,True,False,False,False
Prime Minister,184,./data/train/./092.txt,2,183,False,4,2,2,2,False,False,False,100,True,False,False,False
Minister Tony,185,./data/train/./092.txt,2,184,False,5,1,3,1,False,False,False,100,True,False,True,False
Tony Blair,186,./data/train/./092.txt,2,185,True,100,0,4,0,False,False,False,1,True,False,True,False
Mr Blair,271,./data/train/./092.txt,2,270,True,2,100,2,0,True,False,False,100,False,False,False,False
Leeds University,323,./data/train/./092.txt,2,322,False,100,3,1,1,False,False,False,100,False,False,False,False
Home Office,388,./data/train/./092.txt,2,387,False,4,100,3,100,False,False,False,100,True,False,True,False
Office Minister,389,./data/train/./092.txt,2,388,False,5,100,4,100,False,False,False,100,True,False,True,False
Minister Hazel,390,./data/train/./092.txt,2,389,False,100,100,5,3,False,False,False,100,True,False,True,False
Hazel Blears,391,./data/train/./092.txt,2,390,True,100,100,100,2,False,False,False,1,False,False,True,False
Michael Howard,6,./data/train/./086.txt,2,5,True,1,0,100,0,False,False,False,100,False,False,False,False
George Bush,37,./data/train/./086.txt,2,36,True,100,100,1,100,False,False,False,100,False,False,False,False
Alzheimers Parkinsons,60,./data/train/./086.txt,2,59,False,4,100,1,0,False,False,False,100,False,False,False,False
Motor Neurone,63,./data/train/./086.txt,2,62,False,100,100,1,3,False,False,False,100,False,False,False,False
Mr Howard,142,./data/train/./086.txt,2,141,True,100,2,4,1,True,False,False,100,False,False,False,False
Parkinsons Multiple,271,./data/train/./086.txt,2,270,False,4,100,5,100,False,False,False,100,False,False,True,False
Multiple Sclerosis,272,./data/train/./086.txt,2,271,False,5,100,100,100,False,False,False,100,False,False,True,False
Sclerosis Motor,273,./data/train/./086.txt,2,272,False,100,100,100,3,False,False,False,100,False,False,True,False
Motor Neurone,274,./data/train/./086.txt,2,273,False,100,100,100,2,False,False,False,100,False,False,True,False
Neurone Disease,275,./data/train/./086.txt,2,274,False,100,100,100,1,False,False,False,100,False,False,True,False
Disease Alzheimers,276,./data/train/./086.txt,2,275,False,100,100,100,0,False,False,False,100,False,False,True,False
Mr Howard,292,./data/train/./086.txt,2,291,True,100,2,4,1,True,False,False,100,False,False,False,False
Former Superman,363,./data/train/./086.txt,2,362,False,2,100,2,1,False,False,False,100,True,False,False,False
Christopher Reeve,368,./data/train/./086.txt,2,367,True,100,0,2,0,False,False,False,100,False,False,False,False
Mr Howard,385,./data/train/./086.txt,2,384,True,100,0,4,1,True,False,False,100,True,False,False,False
Conservative National,397,./data/train/./086.txt,2,396,False,2,100,1,2,False,False,False,100,True,False,True,False
National Womens,398,./data/train/./086.txt,2,397,False,3,100,2,1,False,False,False,100,True,False,True,False
Womens Committee,399,./data/train/./086.txt,2,398,False,4,100,3,0,False,False,False,100,False,False,True,False
Tony Blair,6,./data/train/./253.txt,2,5,True,1,0,100,0,False,False,False,100,False,False,False,False
Gordon Brown,13,./data/train/./253.txt,2,12,True,1,1,2,0,False,False,False,100,False,False,False,False
BBC Ones,35,./data/train/./253.txt,2,34,False,1,100,4,1,False,False,False,100,False,False,True,False
Ones Breakfast,36,./data/train/./253.txt,2,35,False,2,100,5,0,False,False,False,100,False,False,True,False
Browns Britain,46,./data/train/./253.txt,2,45,False,4,2,3,100,False,False,False,100,True,False,False,False
Britain Mr,47,./data/train/./253.txt,2,46,False,5,1,4,3,False,False,False,100,True,False,True,False
Mr Blair,48,./data/train/./253.txt,2,47,True,100,0,5,2,True,False,False,100,True,False,True,False
Mr Brown,59,./data/train/./253.txt,2,58,True,3,100,1,0,True,False,False,100,False,False,False,False
Mr Blair,68,./data/train/./253.txt,2,67,True,100,0,3,1,True,False,False,100,True,False,False,False
Mr Blair,88,./data/train/./253.txt,2,87,True,100,2,2,3,True,False,False,100,True,False,False,False
Sunday Telegraph,130,./data/train/./253.txt,2,129,False,100,100,1,3,False,False,False,100,False,False,False,False
Robert Peston,133,./data/train/./253.txt,2,132,True,100,100,4,0,False,False,False,100,False,False,False,False
Tony Blair,153,./data/train/./253.txt,2,152,True,100,0,4,1,False,False,False,100,False,False,False,False
Labour Party,179,./data/train/./253.txt,2,178,False,2,100,1,0,False,False,False,100,False,False,True,False
Deputy Prime,188,./data/train/./253.txt,2,187,False,100,100,1,3,False,False,False,100,True,False,True,False
Prime Minister,189,./data/train/./253.txt,2,188,False,100,3,2,2,False,False,False,1,True,False,True,False
Minister John,190,./data/train/./253.txt,2,189,False,100,2,3,1,False,False,False,2,False,False,True,False
John Prescott,191,./data/train/./253.txt,2,190,True,100,1,4,0,False,False,False,3,False,False,True,False
Mr Brown,195,./data/train/./253.txt,2,194,True,1,3,2,0,True,False,False,5,False,False,False,False
Mr Peston,205,./data/train/./253.txt,2,204,True,5,100,5,0,True,False,False,100,False,False,False,False
Mr Peston,255,./data/train/./253.txt,2,254,True,3,0,2,100,True,False,False,100,False,False,False,False
BBC News,258,./data/train/./253.txt,2,257,False,1,2,5,2,False,False,False,100,False,False,False,False
Middle East,343,./data/train/./253.txt,2,342,False,100,1,5,2,False,False,False,100,False,False,False,False
Northern Ireland,348,./data/train/./253.txt,2,347,False,2,100,1,100,False,False,False,100,False,False,False,False
Ireland Mr,349,./data/train/./253.txt,2,348,False,3,100,2,3,False,False,False,100,False,False,True,False
Mr Blair,350,./data/train/./253.txt,2,349,True,4,3,3,2,True,False,False,100,False,False,True,False
Mr Blairs,419,./data/train/./253.txt,2,418,True,3,1,1,1,True,False,False,100,False,False,False,False
Mr Brown,437,./data/train/./253.txt,2,436,True,100,3,1,0,True,False,False,100,True,False,False,False
Marshall Plan,449,./data/train/./253.txt,2,448,False,100,3,2,0,False,False,False,100,True,False,False,False
Frank Field,492,./data/train/./253.txt,2,491,False,100,1,5,2,False,False,False,100,False,False,True,False
Field MP,493,./data/train/./253.txt,2,492,False,100,0,100,1,False,False,False,100,False,False,False,False
Mr Brown,501,./data/train/./253.txt,2,500,False,1,1,2,0,True,False,False,100,False,False,False,False
Mr Blair,507,./data/train/./253.txt,2,506,True,3,0,2,0,True,False,False,100,False,False,False,False
Michael Howard,517,./data/train/./253.txt,2,516,True,4,100,4,1,False,False,False,100,False,False,False,False
Mr Brown,524,./data/train/./253.txt,2,523,True,100,100,1,0,True,False,False,100,False,False,False,False
Sky News,532,./data/train/./253.txt,2,531,False,1,100,100,1,False,False,False,100,False,False,True,False
News Sunday,533,./data/train/./253.txt,2,532,False,2,100,100,0,False,False,False,100,False,False,True,False
Adam Boulton,536,./data/train/./253.txt,2,535,True,5,1,1,1,False,False,False,100,False,False,False,False
Liberal Democrat,552,./data/train/./253.txt,2,551,False,3,100,1,100,False,False,False,100,False,False,True,False
Matthew Taylor,556,./data/train/./253.txt,2,555,True,100,0,5,1,False,False,False,100,False,False,False,False
Mr Blair,563,./data/train/./253.txt,2,562,True,5,3,1,0,True,False,False,100,False,False,False,False
Mr Brown,566,./data/train/./253.txt,2,565,True,100,0,1,0,True,False,False,100,False,False,False,False
Mr Blair,607,./data/train/./253.txt,2,606,True,100,1,2,2,True,False,False,100,False,False,False,False
David Blunkett,615,./data/train/./253.txt,2,614,True,5,0,4,2,False,False,False,100,False,False,False,False
Lord Chancellor,6,./data/train/./290.txt,2,5,False,100,0,1,0,True,False,False,100,False,False,True,False
Lord Falconer,36,./data/train/./290.txt,2,35,True,4,100,2,1,True,False,False,100,True,False,False,False
Frederick Forsyth,69,./data/train/./290.txt,2,68,True,100,0,100,3,False,False,False,100,False,False,False,False
BBC News,72,./data/train/./290.txt,2,71,False,1,100,100,0,False,False,False,100,False,False,False,False
Home Secretary,95,./data/train/./290.txt,2,94,False,1,100,2,100,False,False,False,100,False,False,False,False
Secretary Charles,96,./data/train/./290.txt,2,95,False,2,100,3,100,False,False,False,100,False,False,True,False
Charles Clarke,97,./data/train/./290.txt,2,96,True,3,100,4,100,False,False,False,1,False,False,True,False
Adolf Hitler,236,./data/train/./290.txt,2,235,True,100,100,5,2,False,False,False,100,True,False,True,False
Winston Churchill,272,./data/train/./290.txt,2,271,True,100,0,2,3,False,False,False,100,True,False,False,False
Iron Curtain,284,./data/train/./290.txt,2,283,False,4,0,1,0,False,False,False,100,False,False,False,False
Europe Behind,289,./data/train/./290.txt,2,288,False,3,100,3,0,False,False,False,100,False,False,False,False
Iron Curtain,292,./data/train/./290.txt,2,291,False,100,100,1,100,False,False,False,100,False,False,False,False
Josef Stalin,299,./data/train/./290.txt,2,298,True,100,100,100,1,False,False,False,100,False,False,False,False
Cold War,303,./data/train/./290.txt,2,302,False,100,100,1,0,False,False,False,100,False,False,False,False
Cold War,367,./data/train/./290.txt,2,366,False,4,100,1,3,False,False,False,100,False,False,True,False
Al Fatah,387,./data/train/./290.txt,2,386,False,4,100,2,100,False,False,False,100,False,False,True,False
Fatah Black,388,./data/train/./290.txt,2,387,False,5,100,3,3,False,False,False,100,False,False,True,False
Black September,389,./data/train/./290.txt,2,388,False,100,100,4,2,False,False,False,100,False,False,True,False
September Red,390,./data/train/./290.txt,2,389,False,100,100,5,1,False,False,False,100,False,False,True,False
Red Brigades,391,./data/train/./290.txt,2,390,False,100,100,100,0,False,False,False,100,False,False,True,False
INLA Thirty,403,./data/train/./290.txt,2,402,False,100,100,4,0,False,False,False,100,False,False,False,False
Frederick Forsyth,746,./data/train/./290.txt,2,745,True,100,100,4,100,False,False,False,100,False,False,True,False
Mr Forsyth,867,./data/train/./290.txt,2,866,True,2,1,3,100,True,False,False,100,False,False,True,False
Data Protection,959,./data/train/./290.txt,2,958,False,3,3,1,2,False,False,False,100,False,False,True,False
Protection Act,960,./data/train/./290.txt,2,959,False,4,2,1,1,False,False,False,100,False,False,True,False
Prime Minister,1229,./data/train/./290.txt,2,1228,False,1,2,1,1,False,False,False,100,False,True,True,False
British Citizens,1251,./data/train/./290.txt,2,1250,False,4,100,2,1,False,False,False,100,False,False,True,False
Mr Forsyth,1257,./data/train/./290.txt,2,1256,True,100,1,1,1,True,False,False,100,True,False,True,False
Inform Educate,1294,./data/train/./290.txt,2,1293,False,1,100,1,1,False,False,False,100,False,False,True,False
Frederick Forsyth,1375,./data/train/./290.txt,2,1374,True,100,3,100,2,False,False,False,100,False,False,True,False
Forsyth Yes,1376,./data/train/./290.txt,2,1375,False,100,2,1,1,False,False,False,100,False,False,True,False
Mr Blair,1441,./data/train/./290.txt,2,1440,True,3,100,2,1,True,False,False,100,False,False,True,False
Mr Forsyth,1519,./data/train/./290.txt,2,1518,True,5,100,5,2,True,False,False,100,False,False,True,False
Magna Carta,1570,./data/train/./290.txt,2,1569,False,1,100,100,1,False,False,False,100,False,False,True,False
George Orwell,1598,./data/train/./290.txt,2,1597,False,100,1,1,1,False,False,False,100,True,False,True,False
Frederick Forsyth,1608,./data/train/./290.txt,2,1607,True,100,1,1,2,False,False,False,100,False,False,True,False
Mutually Assured,1705,./data/train/./290.txt,2,1704,False,1,3,3,2,False,False,False,100,False,False,True,False
Assured Destruction,1706,./data/train/./290.txt,2,1705,False,2,2,1,1,False,False,False,100,False,False,True,False
London Underground,1750,./data/train/./290.txt,2,1749,False,4,3,1,1,False,False,False,100,True,False,True,False
Northern Ireland,1834,./data/train/./290.txt,2,1833,False,5,100,4,1,False,False,False,100,False,False,True,False
IRA Administrative,1848,./data/train/./290.txt,2,1847,False,2,100,2,2,False,False,False,100,False,False,True,False
Mr Forsyths,1915,./data/train/./290.txt,2,1914,True,1,100,3,100,True,False,False,100,False,False,True,False
Home Secretary,2013,./data/train/./290.txt,2,2012,False,100,100,1,1,False,False,False,100,True,False,True,False
Mr Forsyth,2061,./data/train/./290.txt,2,2060,True,100,1,1,1,True,False,False,100,True,False,True,False
Mr Forsyth,2083,./data/train/./290.txt,2,2082,True,1,2,3,2,True,False,False,100,False,False,True,False
Human Rights,2114,./data/train/./290.txt,2,2113,False,1,1,5,1,False,False,False,100,False,False,True,False
Experienced Judges,2121,./data/train/./290.txt,2,2120,False,4,1,1,2,False,False,False,100,False,False,True,False
Freddie Forsyth,2282,./data/train/./290.txt,2,2281,True,100,1,1,1,False,False,False,100,False,False,True,False
UK People,2296,./data/train/./290.txt,2,2295,False,2,3,2,3,False,False,False,100,False,False,True,False
New Labour,2318,./data/train/./290.txt,2,2317,False,5,100,5,1,False,False,False,100,False,False,True,False
Tony Blair,2321,./data/train/./290.txt,2,2320,False,4,100,4,100,False,False,False,100,False,False,True,False
Mr Forsyth,2327,./data/train/./290.txt,2,2326,True,100,3,100,1,True,False,False,100,False,False,True,False
British Isles;,2408,./data/train/./290.txt,2,2407,False,100,100,1,1,False,False,False,100,True,False,True,False
Mr Forsyth,2448,./data/train/./290.txt,2,2447,True,100,3,3,1,True,False,False,100,False,False,True,False
Mr Forsyth,2527,./data/train/./290.txt,2,2526,True,5,1,1,1,True,False,False,100,True,False,True,False
Hitler Stalin,2544,./data/train/./290.txt,2,2543,False,100,100,3,1,False,False,False,100,False,False,True,False
Frederic Forsythes,2619,./data/train/./290.txt,2,2618,True,100,3,100,3,False,False,False,100,False,False,True,False
Mr Forsythes,2670,./data/train/./290.txt,2,2669,True,4,100,2,100,True,False,False,100,True,False,True,False
Thomas Jefferson,2683,./data/train/./290.txt,2,2682,True,100,100,3,3,False,False,False,100,True,False,True,False
Mr Forsythe,2725,./data/train/./290.txt,2,2724,True,100,2,1,3,True,False,False,100,False,False,True,False
Frederick Forsyths,2745,./data/train/./290.txt,2,2744,True,2,2,1,2,False,False,False,100,False,False,True,False
New Labour,2763,./data/train/./290.txt,2,2762,False,2,100,2,1,False,False,False,100,False,False,True,False
Frederick Forsyth,2782,./data/train/./290.txt,2,2781,True,100,2,4,1,False,False,False,100,False,True,True,False
Mr Forsyth,2904,./data/train/./290.txt,2,2903,True,4,3,3,1,True,False,False,100,False,False,True,False
Frederick Forsyth,2971,./data/train/./290.txt,2,2970,True,100,2,1,2,False,False,False,100,True,False,True,False
Mr Forsyths,3023,./data/train/./290.txt,2,3022,True,100,3,100,3,True,False,False,100,False,False,True,False
US Presidents,3046,./data/train/./290.txt,2,3045,False,2,100,1,2,False,False,False,100,False,False,True,False
Iraq Afghanistan,3068,./data/train/./290.txt,2,3067,False,1,100,1,1,False,False,False,100,False,False,True,False
Mr Forsyth,3086,./data/train/./290.txt,2,3085,True,100,1,2,1,True,False,False,100,False,False,True,False
British Government,3101,./data/train/./290.txt,2,3100,False,100,1,2,1,False,False,False,100,False,False,True,False
Mr Forsyth,3110,./data/train/./290.txt,2,3109,True,100,100,2,100,True,False,False,100,False,False,True,False
Tony Blair,3169,./data/train/./290.txt,2,3168,True,100,100,3,1,False,False,False,100,True,False,True,False
Mr Forsyth,3177,./data/train/./290.txt,2,3176,True,100,2,3,2,True,False,False,100,False,False,True,False
Austrian. Thomas,3188,./data/train/./290.txt,2,3187,False,100,2,2,3,False,False,False,100,False,False,False,False
Thomas Hobbes,3189,./data/train/./290.txt,2,3188,True,100,1,3,2,False,False,False,100,False,False,True,False
Like New,3200,./data/train/./290.txt,2,3199,False,100,100,2,2,False,False,False,100,True,False,True,False
New Labour,3201,./data/train/./290.txt,2,3200,False,100,100,3,1,False,False,False,100,True,True,True,False
Like New,3208,./data/train/./290.txt,2,3207,False,100,100,1,2,False,False,False,100,True,False,True,False
New Labour,3209,./data/train/./290.txt,2,3208,False,100,100,2,1,False,False,False,100,True,False,True,False
New Labour,3293,./data/train/./290.txt,2,3292,False,100,100,4,2,False,False,False,100,False,False,True,False
Mr Forsyths,3302,./data/train/./290.txt,2,3301,True,100,100,4,2,True,False,False,100,False,False,True,False
Nazi Germany,3509,./data/train/./290.txt,2,3508,False,5,100,2,100,False,False,False,100,False,False,True,False
Germany Stalins,3510,./data/train/./290.txt,2,3509,False,100,100,4,100,False,False,False,100,False,False,False,False
Stalins Russia,3511,./data/train/./290.txt,2,3510,False,100,100,5,100,False,False,False,100,False,False,True,False
Russia Ceausescus,3512,./data/train/./290.txt,2,3511,False,100,100,3,3,False,False,False,100,False,False,True,False
Ceausescus Romania,3513,./data/train/./290.txt,2,3512,False,100,100,4,2,False,False,False,100,False,False,True,False
Romania -,3514,./data/train/./290.txt,2,3513,False,100,3,5,1,False,False,False,100,False,False,True,False
Mr Forsyths,3535,./data/train/./290.txt,2,3534,True,3,100,2,2,True,False,False,100,False,False,True,False
Frederick Forsyth,3690,./data/train/./290.txt,2,3689,True,100,100,4,1,False,False,False,100,True,False,True,False
European Convention,3788,./data/train/./290.txt,2,3787,False,1,100,1,1,False,False,False,100,False,False,True,False
Human Rights,3791,./data/train/./290.txt,2,3790,False,4,100,3,1,False,False,False,100,False,False,True,False
Burma Like,3813,./data/train/./290.txt,2,3812,False,100,0,2,2,False,False,False,100,True,False,True,False
Mr Forsyth,3824,./data/train/./290.txt,2,3823,False,1,100,100,1,True,False,False,100,False,False,True,False
Charles Clarks,3838,./data/train/./290.txt,2,3837,True,100,100,1,2,False,False,False,100,True,False,True,False
Mr Forsyth/,3848,./data/train/./290.txt,2,3847,False,100,100,100,3,True,False,False,100,False,False,True,False
Mr Forsyth,3853,./data/train/./290.txt,2,3852,True,100,100,5,3,True,False,False,100,False,False,True,False
Mr Forsyth,3923,./data/train/./290.txt,2,3922,True,100,1,1,1,True,False,False,100,True,False,True,False
Mr Forsyth,3988,./data/train/./290.txt,2,3987,True,5,100,2,100,True,False,False,100,False,False,True,False
Prophet Muhammad,4031,./data/train/./290.txt,2,4030,False,100,1,4,1,False,False,False,100,False,False,False,False
Islamic Fundamentalist,4035,./data/train/./290.txt,2,4034,False,1,3,1,1,False,False,False,100,False,False,True,False
Mr Forsyth,4076,./data/train/./290.txt,2,4075,True,4,100,2,2,True,False,False,100,False,False,True,False
Northern Ireland,4158,./data/train/./290.txt,2,4157,False,4,100,3,100,False,False,False,100,False,False,True,False
Frederick Forsyth,4205,./data/train/./290.txt,2,4204,True,100,100,100,1,False,False,False,100,False,False,True,False
Canary Wharf,4236,./data/train/./290.txt,2,4235,False,3,1,3,1,False,False,False,100,False,False,True,False
London Notwithstanding,4255,./data/train/./290.txt,2,4254,False,4,100,5,1,False,False,False,100,True,False,True,False
Prime Minister,4267,./data/train/./290.txt,2,4266,False,100,100,5,2,False,False,False,100,False,False,True,False
Minister Thatcher,4268,./data/train/./290.txt,2,4267,False,100,100,1,1,False,False,False,100,True,False,False,False
Downing Street,4278,./data/train/./290.txt,2,4277,False,100,2,1,1,False,False,False,100,True,False,True,False
Iraq Even,4296,./data/train/./290.txt,2,4295,False,3,3,2,1,False,False,False,100,True,False,True,False
Winston Churchill,4336,./data/train/./290.txt,2,4335,True,100,2,5,2,False,False,False,100,False,False,True,False
Mr Forsyths,4410,./data/train/./290.txt,2,4409,True,1,2,3,100,True,False,False,100,False,False,True,False
Charles Kennedy,4,./data/train/./284.txt,2,3,True,100,0,100,0,False,False,False,100,False,False,False,False
Lib Dems,142,./data/train/./284.txt,2,141,False,100,100,4,0,False,False,False,100,False,False,False,False
Liberal Democrat,198,./data/train/./284.txt,2,197,False,4,1,1,1,False,False,False,100,False,False,False,False
Britain Mr,340,./data/train/./284.txt,2,339,False,100,1,2,1,False,False,False,100,False,False,True,False
Mr Kennedy,341,./data/train/./284.txt,2,340,True,100,0,3,0,True,False,False,100,False,False,True,False
Old Labour,445,./data/train/./284.txt,2,444,False,1,1,1,2,False,False,False,100,True,False,False,False
Mr Kennedy,656,./data/train/./284.txt,2,655,True,100,0,1,0,True,False,False,100,False,False,False,False
Lord Kinnock -,40,./data/train/./289.txt,3,38,False,100,1,3,0,True,False,False,100,False,True,False,False
Upper House Lord,147,./data/train/./289.txt,3,145,False,100,1,1,1,False,False,False,100,False,False,True,False
House Lord Kinnock,148,./data/train/./289.txt,3,146,False,100,0,2,0,False,False,False,100,False,False,True,False
Lords Leader Baroness,154,./data/train/./289.txt,3,152,False,3,100,1,1,False,False,False,100,False,False,True,False
Leader Baroness Amos,155,./data/train/./289.txt,3,153,False,4,100,2,0,False,False,False,100,False,False,True,False
Lewis Boys School,208,./data/train/./289.txt,3,206,False,100,3,2,0,False,False,False,100,False,False,False,False
Workers Educational Association,249,./data/train/./289.txt,3,247,False,3,1,1,0,False,False,False,100,True,False,False,False
Parliamentary Labour Party,487,./data/train/./262.txt,3,485,False,100,2,1,0,False,False,False,100,True,False,False,False
Secretary Robin Cook,53,./data/train/./276.txt,3,51,False,3,0,2,1,False,False,False,100,False,False,False,False
Conservatives Robert Pestons,125,./data/train/./276.txt,3,123,False,100,1,1,2,False,False,False,100,False,False,False,False
Cardinal Cormac Murphy-OConnor,27,./data/train/./060.txt,3,25,True,2,0,3,0,False,False,False,100,False,False,False,False
Christmas Midnight Mass,56,./data/train/./060.txt,3,54,False,100,100,4,0,False,False,False,100,True,False,True,False
Canterbury Dr Rowan,315,./data/train/./060.txt,3,313,False,100,100,1,2,False,False,False,4,False,False,True,False
Dr Rowan Williams,316,./data/train/./060.txt,3,314,True,100,100,2,1,True,False,False,5,False,False,True,False
Prime Minister Tony,432,./data/train/./060.txt,3,430,False,2,2,2,2,False,False,False,100,False,False,False,False
Minister Tony Blair,433,./data/train/./060.txt,3,431,False,3,1,3,1,False,False,False,100,False,False,True,False
British National Party,11,./data/train/./074.txt,3,9,False,100,0,1,0,False,False,False,100,False,False,False,False
Edinburgh City Council,25,./data/train/./114.txt,3,23,False,2,0,4,0,False,False,False,100,True,False,False,False
Green MSP Mark,42,./data/train/./114.txt,3,40,False,100,100,3,3,False,False,False,100,True,False,True,False
MSP Mark Ballard,43,./data/train/./114.txt,3,41,False,100,100,4,2,False,False,False,100,True,False,True,False
Zambia Mr Mubanga,52,./data/train/./100.txt,3,50,False,2,100,1,1,False,False,False,100,True,False,False,False
Home Secretary Charles,325,./data/train/./100.txt,3,323,False,100,1,1,100,False,False,False,100,False,False,True,False
Secretary Charles Clarke,326,./data/train/./100.txt,3,324,False,100,0,2,100,False,False,False,100,False,False,True,False
BBC Ones Breakfast,330,./data/train/./100.txt,3,328,False,1,100,100,0,False,False,False,4,False,False,False,False
Fair Trials Abroad,549,./data/train/./100.txt,3,547,False,100,3,3,100,False,False,False,100,True,False,True,False
President Jacques Chirac,57,./data/train/./129.txt,3,55,False,3,100,1,1,False,False,False,100,False,False,False,False
Prime Minister Tony,102,./data/train/./129.txt,3,100,False,100,100,3,100,False,False,False,100,False,False,True,False
Minister Tony Blairs,103,./data/train/./129.txt,3,101,False,100,100,4,100,False,False,False,100,False,False,True,False
Ivory Coast -,166,./data/train/./129.txt,3,164,False,100,100,4,0,False,False,False,100,True,False,False,False
President Laurent Gbagbo,174,./data/train/./129.txt,3,172,False,100,0,1,1,False,False,False,100,True,False,False,False
Finance Minister Sue,28,./data/train/./101.txt,3,26,False,4,1,3,2,False,False,False,100,False,False,True,False
Minister Sue Essex,29,./data/train/./101.txt,3,27,False,5,0,4,1,False,False,False,100,False,False,True,False
Chancellor Gordon Brown<\n>,54,./data/train/./101.txt,3,52,False,2,3,1,100,False,False,False,100,False,False,True,False
Welsh Local Government,118,./data/train/./101.txt,3,116,False,100,2,1,2,False,False,False,100,True,False,True,False
Local Government Association,119,./data/train/./101.txt,3,117,False,100,1,2,1,False,False,False,100,True,False,True,False
Labour Assembly Government,421,./data/train/./101.txt,3,419,False,5,100,1,0,False,False,False,100,False,False,False,False
Welsh Liberal Democrat,486,./data/train/./101.txt,3,484,False,5,100,1,2,False,False,False,100,False,False,False,False
University College London,26,./data/train/./115.txt,3,24,False,2,0,5,3,False,False,False,100,True,False,False,False
Parliamentary Advisory Council,57,./data/train/./115.txt,3,55,False,100,100,1,0,False,False,False,100,False,False,False,False
Road Safety Bill,72,./data/train/./115.txt,3,70,False,5,100,2,0,False,False,False,100,True,False,True,False
AA Motoring Trust,291,./data/train/./115.txt,3,289,False,4,0,1,1,False,False,False,100,False,False,True,False
Road Safety Bill,429,./data/train/./115.txt,3,427,False,100,1,1,0,False,False,False,100,False,False,True,False
Transport Select Committee,536,./data/train/./115.txt,3,534,False,100,3,1,3,False,False,False,100,False,False,False,False
New Home Secretary,9,./data/train/./049.txt,3,7,False,5,2,3,2,False,False,False,100,True,False,False,False
Home Secretary Charles,10,./data/train/./049.txt,3,8,False,100,1,4,1,False,False,False,100,True,False,True,False
Secretary Charles Clarke,11,./data/train/./049.txt,3,9,False,100,0,5,0,False,False,False,100,False,False,True,False
Earlier Mr Kennedy,134,./data/train/./049.txt,3,132,False,3,100,2,3,False,False,False,100,False,False,False,False
David Davis Oliver,279,./data/train/./049.txt,3,277,False,5,100,5,1,False,False,False,100,False,False,True,False
